image,run,simple_sugars,complex_sugars,proteins,fats,dietary_fibers,explanation
010.jpg,56,2,35,8,10,2,"The meal appears to consist of several slices of bread with a spread, possibly butter or cream cheese. The bread provides most of the complex sugars (approximately 35g from wheat flour). The spread contributes to the fat content (about 10g). The bread also contains some protein (around 8g). The simple sugars are minimal (estimated at 2g), likely from any added sugars in the spread or bread. Dietary fibers are low (2g), as the meal primarily consists of refined bread with limited fiber content."
010.jpg,57,2,35,8,10,2,"The meal consists of several slices of bread, likely white or lightly toasted, with a small amount of butter or spread. The bread provides most of the complex sugars (approximately 35g from starch in the flour). The butter or spread contributes to the fats (about 10g). The bread also contains some protein (around 8g). There is minimal dietary fiber (2g) as white bread typically has lower fiber content. The simple sugars are minimal (2g), possibly from any added sweeteners in the spread or natural sugars in the bread."
010.jpg,58,2,35,8,10,2,"The meal consists of several slices of bread, likely white or lightly toasted, with a small amount of butter or spread. The bread provides most of the complex sugars (approximately 35g from starch). The butter or spread contributes to the fat content (10g). The bread also contains some protein (8g). There is minimal dietary fiber (2g) as white bread typically has low fiber content. The simple sugars are minimal (2g), possibly from any added sweeteners in the spread or natural sugars in the bread."
010.jpg,59,2,35,8,10,2,"The meal consists of several slices of bread, likely white or lightly toasted, with a small amount of butter or spread. The bread provides most of the complex sugars (approximately 35g from starch). The butter or spread contributes to the fat content (10g). The bread also contains a small amount of protein (8g). There is minimal dietary fiber (2g) as white bread typically has low fiber content. The simple sugars are minimal (2g), possibly from any added sweeteners in the spread or natural sugars in the bread."
010.jpg,60,2,35,8,10,3,The meal consists of several slices of bread with cheese. The bread provides most of the complex sugars (approximately 35g from wheat flour). The cheese contributes protein (about 8g) and fats (around 10g). The bread also contains a small amount of simple sugars (2g) and dietary fibers (3g). The absence of visible vegetables or fruits suggests minimal additional nutrients from those sources.
010.jpg,61,2,35,8,10,2,"The meal consists of several slices of bread, likely white or lightly toasted, with a small amount of butter or spread. The bread provides most of the complex sugars (approximately 35g from starch). The butter or spread contributes to the fat content (10g). The bread also contains a small amount of protein (8g). There is minimal dietary fiber (2g) as white bread typically has lower fiber content. The simple sugars are minimal (2g), possibly from any added sweeteners in the spread or natural sugars in the bread."
010.jpg,62,2,35,8,10,3,The meal appears to consist of several slices of bread with cheese. The bread is the primary source of complex sugars (approximately 35g from wheat flour). The cheese contributes to the protein content (about 8g) and fats (around 10g). The bread may also contain a small amount of simple sugars (2g) from added ingredients or natural sugars in the dough. Dietary fibers are minimal (3g) as bread typically contains limited fiber unless it is whole grain.
010.jpg,63,2,35,8,10,2,"The meal appears to consist of several slices of bread with a spread, possibly butter or cream cheese. The bread provides most of the complex sugars (approximately 35g from wheat flour). The spread contributes to the fat content (about 10g). The bread also contains some protein (around 8g). The simple sugars are minimal (estimated at 2g), likely from any added sugars in the spread or bread. Dietary fibers are low (2g), as the meal primarily consists of refined bread with limited fiber content."
010.jpg,64,2,35,10,12,3,"The meal consists of several slices of bread with cheese. The bread provides most of the complex sugars (approximately 35g from wheat flour). The cheese contributes protein (about 8g) and fats (around 10g). The bread also adds some protein (2g) and fats (2g). The small amount of simple sugars (2g) may come from any added sweeteners or natural sugars in the bread. Dietary fibers (3g) are primarily from the bread. The 1 Swiss Franc coin is not visible, so the size estimation is based on typical serving sizes."
010.jpg,65,2,35,8,10,2,"The meal consists of several slices of bread, likely white or lightly toasted, with a small amount of butter or spread. The bread provides most of the complex sugars (approximately 35g from starch). The butter or spread contributes to the fat content (10g) and a small amount of protein (2g). The bread itself also contains some protein (6g). There is minimal dietary fiber (2g) as white bread typically has low fiber content. The simple sugars (2g) are likely from any added sweeteners in the bread or spread."
010.jpg,66,2,35,8,10,2,"The meal appears to consist of several slices of bread with a spread, possibly butter or cream cheese. The bread provides most of the complex sugars (approximately 35g from wheat flour). The spread contributes to the fat content (about 10g). The bread also contains some protein (around 8g). The simple sugars are minimal (2g), likely from any added sweeteners in the spread or bread. Dietary fibers are low (2g), as the meal lacks significant vegetable or fruit content."
010.jpg,67,2,35,8,10,2,"The meal consists of several slices of bread, likely white or lightly toasted, with a small amount of butter or spread. The bread provides most of the complex sugars (approximately 35g from starch in the flour). The butter or spread contributes to the fats (about 10g). The bread also contains some protein (around 8g). There is minimal dietary fiber (2g) as white bread typically has lower fiber content. The simple sugars are minimal (2g), likely from any added sugars in the bread or spread."
010.jpg,68,2,35,8,10,2,"The meal appears to consist of several slices of bread with a spread, possibly butter or cream cheese. The bread provides most of the complex sugars (approximately 35g from wheat flour). The spread contributes to the fat content (about 10g). The bread also contains some protein (around 8g). The simple sugars are minimal (estimated at 2g), likely from any added sugars in the spread or bread. Dietary fibers are low (2g), as the meal primarily consists of refined bread with limited fiber content."
010.jpg,69,2,35,10,12,3,The meal consists of several slices of bread with cheese. The bread provides most of the complex sugars (approximately 35g from wheat flour). The cheese contributes protein (about 8g) and fats (around 10g). The bread also adds some protein (2g) and fats (2g). The small amount of simple sugars (2g) could come from any added sweeteners or natural sugars in the bread. Dietary fibers (3g) are present in the bread due to its grain content.
010.jpg,70,2,35,8,10,2,The meal consists of several slices of bread with cheese. The bread is the primary source of complex sugars (approximately 35g from wheat flour). The cheese contributes to the protein content (about 8g) and fats (around 10g). The bread may also contain a small amount of simple sugars (2g) from added ingredients. Dietary fibers are minimal (2g) as the bread appears to be refined and the meal lacks visible vegetables or fruits.
010.jpg,71,2,35,8,10,2,"The meal appears to consist of several slices of bread, possibly with some cheese or butter. The bread provides most of the complex sugars (approximately 35g from wheat flour). The cheese or butter contributes to the protein (about 5g) and fats (around 8g). The bread itself may also contain some protein (3g) and fats (2g). The simple sugars are minimal (2g), likely from any added sweeteners or natural sugars in the bread. Dietary fibers are low (2g), as bread typically contains limited fiber unless it is whole grain."
010.jpg,72,2,35,8,10,3,"The meal consists of several slices of bread, likely white or lightly toasted, with a small amount of butter or spread. The bread provides most of the complex sugars (approximately 35g from starch). The butter or spread contributes to the fat content (10g). The bread also contains some protein (8g). There is minimal dietary fiber (3g) as white bread typically has lower fiber content. The simple sugars (2g) could come from any light sweetener in the spread or natural sugars in the bread."
010.jpg,73,2,35,10,12,3,The meal consists of several slices of bread with cheese. The bread provides most of the complex sugars (approximately 35g from wheat flour). The cheese contributes protein (about 8g) and fats (around 10g). The bread also adds some protein (2g) and fats (2g). The small amount of simple sugars (2g) could come from any added sweeteners or natural sugars in the bread. Dietary fibers (3g) are present in the bread due to its grain content.
010.jpg,74,2,35,10,12,3,The meal consists of several slices of bread with cheese. The bread provides most of the complex sugars (approximately 35g from wheat flour). The cheese contributes protein (about 8g) and fats (around 10g). The bread also adds some protein (2g) and fats (2g). The small amount of simple sugars (2g) could come from any added sweeteners or natural sugars in the bread. Dietary fibers (3g) are present in the bread due to its grain content.
010.jpg,75,2,35,8,10,3,"The meal consists of several slices of bread with cheese. The bread provides most of the complex sugars (approximately 35g from wheat flour). The cheese contributes protein (about 8g) and fats (around 10g). The bread also contains a small amount of dietary fibers (3g). The simple sugars are minimal, likely from any added ingredients or natural sugars in the bread (estimated at 2g)."
010.jpg,76,2,35,8,10,2,"The meal consists of several slices of bread, likely white bread, with some cheese. The bread provides most of the complex sugars (approximately 35g from refined flour). The cheese contributes protein (about 8g) and fats (around 10g). The bread may contain a small amount of simple sugars (2g) from added sugars or natural sugars in the bread. The dietary fiber content is low (2g) as white bread typically has limited fiber."
010.jpg,77,2,35,8,10,2,The meal consists of several slices of bread with cheese. The bread provides most of the complex sugars (approximately 35g from wheat flour). The cheese contributes protein (about 8g) and fats (around 10g). The bread may contain a small amount of simple sugars (2g) from added ingredients or natural sugars in the dough. Dietary fibers are minimal (2g) as bread typically contains limited fiber unless it is whole grain.
010.jpg,78,2,35,8,10,2,The meal consists of several slices of bread with cheese. The bread provides most of the complex sugars (approximately 35g from wheat flour). The cheese contributes protein (about 8g) and fats (around 10g). The bread may contain a small amount of simple sugars (2g) from added ingredients or natural sugars in the dough. Dietary fibers are minimal (2g) as bread typically contains limited fiber unless it is whole grain.
010.jpg,79,2,35,8,10,2,The meal consists of several slices of bread with cheese. The bread is the primary source of complex sugars (approximately 35g from wheat flour). The cheese contributes to the protein content (about 8g) and fats (around 10g). The bread may also contain a small amount of simple sugars (2g) from added ingredients or natural sugars in the dough. Dietary fibers are minimal (2g) as bread typically contains limited fiber unless it is whole grain.
010.jpg,80,2,35,10,12,3,The meal consists of several slices of bread with cheese. The bread provides most of the complex sugars (approximately 35g from wheat flour). The cheese contributes protein (about 8g) and fats (around 10g). The bread also adds some protein (2g) and fats (2g). The small amount of simple sugars (2g) could come from any added sweeteners or natural sugars in the bread. Dietary fibers (3g) are present in the bread due to its grain content.
010.jpg,81,2,35,8,10,2,"The meal consists of several slices of bread, likely white or lightly toasted, with a small amount of butter or spread. The bread provides most of the complex sugars (approximately 35g from starch). The butter or spread contributes to the fat content (10g). The bread also contains some protein (8g). There is minimal dietary fiber (2g) as white bread typically has lower fiber content. The simple sugars are minimal (2g), possibly from any added sweeteners in the spread or natural sugars in the bread."
010.jpg,82,2,35,10,12,3,"The meal consists of several slices of bread with cheese. The bread provides most of the complex sugars (approximately 35g from wheat flour). The cheese contributes protein (about 8g) and fats (around 10g). The bread also adds some protein (2g) and fats (2g). The small amount of simple sugars (2g) could come from any added sweeteners or natural sugars in the bread. Dietary fibers (3g) are primarily from the bread. The 1 Swiss Franc coin is not visible, so the size estimation is based on typical serving sizes."
010.jpg,83,2,35,8,10,2,"The meal appears to consist of several slices of bread with a spread, possibly butter or cream cheese. The bread provides most of the complex sugars (approximately 35g from wheat flour). The spread contributes to the fat content (about 10g). The bread also contains some protein (around 8g). The simple sugars are minimal (estimated at 2g), likely from any added sugars in the spread or bread. Dietary fibers are low (2g), as the meal primarily consists of refined bread with limited fiber content."
010.jpg,84,2,35,8,10,2,"The meal consists of several slices of bread, likely white or lightly toasted, with a small amount of butter or spread. The bread provides most of the complex sugars (approximately 35g from starch). The butter or spread contributes to the fat content (10g). The bread also contains a small amount of protein (8g). There is minimal dietary fiber (2g) as white bread typically has low fiber content. The simple sugars are minimal (2g), possibly from any added sweeteners in the spread or natural sugars in the bread."
010.jpg,85,2,35,8,10,3,The meal consists of several slices of bread with cheese. The bread provides most of the complex sugars (approximately 35g from wheat flour). The cheese contributes protein (about 8g) and fats (around 10g). The bread also contains a small amount of simple sugars (2g) and dietary fibers (3g). The absence of visible vegetables or fruits suggests minimal additional nutrients from those sources.
010.jpg,86,2,35,8,10,3,"The meal consists of several slices of bread, likely white or lightly toasted, with a small amount of butter or spread. The bread provides most of the complex sugars (approximately 35g from starch). The butter or spread contributes to the fat content (10g). The bread also contains a small amount of protein (8g). There is minimal dietary fiber (3g) as white bread typically has lower fiber content. The simple sugars (2g) are likely from any added sweeteners in the bread or spread."
010.jpg,87,2,35,8,10,2,The meal consists of several slices of bread with cheese. The bread provides most of the complex sugars (approximately 35g from wheat flour). The cheese contributes protein (about 8g) and fats (around 10g). The bread may contain a small amount of simple sugars (2g) from added ingredients or natural sugars in the dough. Dietary fibers are minimal (2g) as bread typically contains limited fiber unless it is whole grain.
010.jpg,88,2,35,8,10,3,"The meal consists of several slices of bread, likely white or lightly toasted, with a small amount of butter or spread. The bread provides most of the complex sugars (approximately 35g from wheat flour). The butter or spread contributes to the fat content (about 10g). The bread also contains some protein (around 8g). There is minimal dietary fiber (3g) as white bread typically has lower fiber content. The simple sugars are minimal (2g), likely from any added sweeteners in the bread or spread."
010.jpg,89,2,35,8,10,2,"The meal appears to consist of several slices of bread, likely white bread, with some cheese. The bread provides most of the complex sugars (approximately 35g from refined flour). The cheese contributes to the protein (about 8g) and fats (around 10g). The bread may contain a small amount of simple sugars (2g) from added sugars or natural sugars in the bread. The dietary fiber content is low (2g) as white bread typically has limited fiber."
010.jpg,90,2,35,8,10,3,"The meal consists of several slices of bread with cheese. The bread provides most of the complex sugars (approximately 35g from wheat flour). The cheese contributes protein (about 8g) and fats (around 10g). The bread also contains a small amount of simple sugars (2g) and dietary fibers (3g). The overall portion size appears moderate, with the bread and cheese being the primary components."
010.jpg,91,2,35,10,12,3,"The meal consists of several slices of bread with cheese. The bread provides most of the complex sugars (approximately 35g from wheat flour). The cheese contributes protein (about 8g) and fats (around 10g). The bread also adds some protein (2g) and fats (2g). The small amount of simple sugars (2g) could come from any added sweeteners or natural sugars in the bread. Dietary fibers (3g) are primarily from the bread. The 1 Swiss Franc coin is not visible, so the size estimation is based on the visual scale of the meal components."
010.jpg,92,2,35,8,10,2,"The meal consists of several slices of bread, likely white or lightly toasted, with a small amount of butter or spread. The bread provides most of the complex sugars (approximately 35g from starch). The butter or spread contributes to the fat content (10g). The bread also contains a small amount of protein (8g). There is minimal dietary fiber (2g) as white bread typically has low fiber content. The simple sugars are minimal (2g), possibly from any added sweeteners in the spread or natural sugars in the bread."
010.jpg,93,2,35,8,10,3,The meal consists of several slices of bread with cheese. The bread provides most of the complex sugars (approximately 35g from wheat flour). The cheese contributes protein (about 8g) and fats (around 10g). The bread also contains a small amount of simple sugars (2g) and dietary fibers (3g). The absence of visible vegetables or fruits suggests minimal additional nutrients from those sources.
010.jpg,94,2,35,8,10,2,The meal appears to consist of several slices of bread with cheese. The bread is the primary source of complex sugars (approximately 35g from wheat flour). The cheese contributes to the protein content (about 8g) and fats (around 10g). The bread may also contain a small amount of simple sugars (2g) from added ingredients or natural sugars in the dough. Dietary fibers are minimal (2g) as bread typically contains limited fiber unless it is whole grain.
010.jpg,95,2,35,8,10,2,The meal appears to consist of several slices of bread with cheese. The bread is the primary source of complex sugars (approximately 35g from wheat flour). The cheese contributes to the protein content (about 8g) and fats (around 10g). The bread may also contain a small amount of simple sugars (2g) from added ingredients or natural sugars in the dough. Dietary fibers are minimal (2g) as bread typically contains limited fiber unless it is whole grain.
010.jpg,96,2,35,8,10,2,"The meal consists of several slices of bread, likely white or lightly toasted, with a small amount of butter or spread visible. The bread provides most of the complex sugars (approximately 35g from starch). The butter or spread contributes to the fat content (10g). The bread also contains a small amount of protein (8g). There is minimal dietary fiber (2g) as white bread typically has lower fiber content. The simple sugars are minimal (2g), likely from any added sweeteners in the bread or spread."
010.jpg,97,2,35,8,10,2,"The meal consists of several slices of bread, likely white or lightly toasted, with a small amount of butter or spread. The bread provides most of the complex sugars (approximately 35g from starch). The butter or spread contributes to the fat content (10g). The bread also contains a small amount of protein (8g). There is minimal dietary fiber (2g) as white bread typically has lower fiber content. The simple sugars are minimal (2g), possibly from any added sweeteners in the spread or natural sugars in the bread."
010.jpg,98,2,35,8,10,2,"The meal consists of several slices of bread, likely white or lightly toasted, with a small amount of butter or spread. The bread provides most of the complex sugars (approximately 35g from starch). The butter or spread contributes to the fat content (10g). The bread also contains a small amount of protein (8g). There is minimal dietary fiber (2g) as white bread typically has low fiber content. The simple sugars are minimal (2g), possibly from any added sweeteners in the spread or natural sugars in the bread."
010.jpg,99,2,35,8,10,3,"The meal consists of several slices of bread with cheese. The bread provides most of the complex sugars (approximately 35g from wheat flour). The cheese contributes protein (about 8g) and fats (around 10g). The bread also contains a small amount of dietary fibers (3g). The simple sugars are minimal, likely from any added sweeteners or natural sugars in the bread (estimated at 2g)."
010.jpg,100,2,35,8,10,2,"The meal appears to consist of several slices of bread, likely white bread, with some cheese. The bread provides most of the complex sugars (approximately 35g from refined flour). The cheese contributes to the protein (about 8g) and fats (around 10g). The bread may contain a small amount of simple sugars (2g) from added sugars or natural sugars in the bread. The dietary fiber content is low (2g) as white bread typically has limited fiber."
022.jpg,1,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely fruit-based. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). They contain minimal complex sugars (2g), very little protein (1g), negligible fat (0g), and a small amount of dietary fiber (1g) from pulp residue in the juice."
022.jpg,2,35,0,0,0,1,"This appears to be a bottle of multivitamin juice, likely fruit-based. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). It contains minimal complex sugars (0g), negligible protein (0g), and negligible fat (0g). The small amount of dietary fiber (1g) likely comes from pulp residue in the juice."
022.jpg,3,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely a blend of tropical fruits such as passion fruit and possibly others like orange or mango. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). They contain minimal complex sugars (2g), a very small amount of protein (1g), negligible fat (0g), and a small amount of dietary fiber (1g) from pulp residue in the juice."
022.jpg,4,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely a blend of tropical fruits such as passion fruit, orange, and possibly others. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). They contain minimal complex sugars (2g), very little protein (1g), and negligible fat (0g). The small amount of dietary fiber (1g) likely comes from pulp residue in the juice."
022.jpg,5,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely a blend of tropical fruits such as passion fruit and possibly mango or orange. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). They contain minimal complex sugars (2g), very little protein (1g), and negligible fat (0g). The small amount of dietary fiber (1g) comes from pulp residue in the juice."
022.jpg,6,35,0,0,0,1,"This appears to be a bottle of multivitamin juice, likely fruit-based. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). It contains negligible complex sugars (0g), as fruit juices typically do not include starch or whole grains. Protein and fat content are minimal (0g each), as fruit juices are not significant sources of these nutrients. Dietary fiber is very low (1g), as most fiber is removed during juicing."
022.jpg,7,35,0,0,0,1,"This appears to be a bottle of multivitamin juice, likely a blend of tropical fruits such as passion fruit, mango, and possibly others. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). They contain minimal complex sugars (0g), negligible protein (0g), and no fats (0g). The small amount of dietary fiber (1g) likely comes from pulp residue in the juice."
022.jpg,8,25,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely fruit-based. Fruit juices are primarily composed of simple sugars (25g from natural fruit sugars). They contain minimal complex sugars (2g), very little protein (1g), negligible fat (0g), and a small amount of dietary fiber (1g) from pulp residue in the juice."
022.jpg,9,25,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely fruit-based. Fruit juices are primarily composed of simple sugars (25g from natural fruit sugars). They contain minimal complex sugars (2g), a small amount of protein (1g), negligible fat (0g), and a small amount of dietary fiber (1g) from pulp residue in the juice."
022.jpg,10,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely a blend of tropical fruits such as passion fruit and possibly others like orange or mango. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). They contain minimal complex sugars (2g), a very small amount of protein (1g), negligible fat (0g), and a small amount of dietary fiber (1g) from pulp residue in the juice."
022.jpg,11,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely a blend of tropical fruits such as passion fruit and possibly mango or orange. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). They contain minimal complex sugars (2g), very little protein (1g), and negligible fat (0g). The small amount of dietary fiber (1g) likely comes from pulp residue in the juice."
022.jpg,12,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely a blend of tropical fruits such as passion fruit, mango, and possibly others. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). They contain minimal complex sugars (2g), very little protein (1g), and negligible fat (0g). The small amount of dietary fiber (1g) likely comes from pulp residue in the juice."
022.jpg,13,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely fruit-based. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). They contain minimal complex sugars (2g), a very small amount of protein (1g), negligible fat (0g), and a small amount of dietary fiber (1g) from pulp residue in the juice."
022.jpg,14,35,0,0,0,1,"This appears to be a bottle of multivitamin juice, likely fruit-based. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). They contain minimal complex sugars (0g), negligible protein (0g), and no fats (0g). The small amount of dietary fiber (1g) may come from pulp residue in the juice."
022.jpg,15,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely a blend of tropical fruits such as passion fruit and possibly others like orange or mango. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). They contain minimal complex sugars (2g), very little protein (1g), and negligible fat (0g). The small amount of dietary fiber (1g) comes from pulp residue in the juice."
022.jpg,16,35,0,0,0,1,"This appears to be a bottle of multivitamin juice, likely a blend of tropical fruits such as passion fruit, mango, and possibly others. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). They contain minimal complex sugars (0g), negligible protein (0g), and no fats (0g). The small amount of dietary fiber (1g) likely comes from pulp residue in the juice."
022.jpg,17,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely a blend of tropical fruits such as passion fruit and possibly others like orange or mango. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). They contain minimal complex sugars (2g), a very small amount of protein (1g), negligible fat (0g), and a small amount of dietary fiber (1g) from pulp residue in the juice."
022.jpg,18,25,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely fruit-based. Fruit juices are primarily composed of simple sugars (25g from natural fruit sugars). They contain minimal complex sugars (2g), a very small amount of protein (1g), negligible fat (0g), and a small amount of dietary fiber (1g) from pulp residue in the juice."
022.jpg,19,35,0,0,0,1,"This appears to be a bottle of multivitamin juice, likely a blend of tropical fruits such as passion fruit, mango, and possibly others. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). They contain minimal complex sugars (0g), negligible protein (0g), and no fats (0g). The small amount of dietary fiber (1g) likely comes from pulp residue in the juice."
022.jpg,20,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely fruit-based. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). It contains minimal complex sugars (2g), a very small amount of protein (1g), negligible fat (0g), and a small amount of dietary fiber (1g) from pulp residue in the juice."
022.jpg,21,35,0,0,0,1,"This appears to be a bottle of multivitamin juice, likely fruit-based. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). They contain minimal complex sugars (0g), negligible protein (0g), and no fats (0g). The small amount of dietary fiber (1g) likely comes from pulp residue in the juice."
022.jpg,22,35,0,0,0,1,"This appears to be a bottle of multivitamin juice, likely a blend of tropical fruits such as passion fruit, mango, and possibly others. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). They contain minimal complex sugars (0g), negligible protein (0g), and no fats (0g). The small amount of dietary fiber (1g) likely comes from pulp residue in the juice."
022.jpg,23,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely fruit-based. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). It contains minimal complex sugars (2g), a very small amount of protein (1g), negligible fat (0g), and a small amount of dietary fiber (1g) from pulp residue in the juice."
022.jpg,24,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely fruit-based. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). It contains minimal complex sugars (2g), a very small amount of protein (1g), negligible fat (0g), and a small amount of dietary fiber (1g) from pulp residue in the juice."
022.jpg,25,35,0,0,0,1,"This appears to be a bottle of multivitamin juice, likely a blend of tropical fruits such as passion fruit, mango, and possibly others. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). They contain minimal complex sugars (0g), negligible protein (0g), and no fats (0g). The small amount of dietary fiber (1g) likely comes from pulp residue in the juice."
022.jpg,26,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely a blend of tropical fruits such as passion fruit and possibly mango or orange. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). They contain minimal complex sugars (2g), very little protein (1g), and negligible fat (0g). The small amount of dietary fiber (1g) likely comes from pulp residue in the juice."
022.jpg,27,35,0,0,0,1,"This appears to be a bottle of multivitamin juice, likely a blend of tropical fruits such as passion fruit, mango, and possibly others. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). They contain minimal complex sugars (0g), negligible protein (0g), and no fats (0g). The small amount of dietary fiber (1g) likely comes from pulp residue in the juice."
022.jpg,28,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely fruit-based. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). It contains minimal complex sugars (2g), a very small amount of protein (1g), negligible fat (0g), and a small amount of dietary fiber (1g) from pulp residue in the juice."
022.jpg,29,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely a blend of tropical fruits such as passion fruit and possibly others like orange or mango. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). They contain minimal complex sugars (2g), very little protein (1g), and negligible fat (0g). The small amount of dietary fiber (1g) likely comes from pulp residue in the juice."
022.jpg,30,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely fruit-based. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). It contains minimal complex sugars (2g), a very small amount of protein (1g), negligible fat (0g), and a small amount of dietary fiber (1g) from pulp residue in the juice."
022.jpg,32,35,0,0,0,1,"This appears to be a bottle of multivitamin juice, likely fruit-based. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). It contains minimal complex sugars (0g), negligible protein (0g), and no fats (0g). The small amount of dietary fiber (1g) likely comes from pulp residue in the juice."
022.jpg,33,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely fruit-based. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). It contains minimal complex sugars (2g), a very small amount of protein (1g), negligible fat (0g), and a small amount of dietary fiber (1g) from pulp residue in the juice."
022.jpg,34,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely a blend of tropical fruits such as passion fruit and possibly mango or orange. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). They contain minimal complex sugars (2g), very little protein (1g), and negligible fat (0g). The small amount of dietary fiber (1g) likely comes from pulp residue in the juice."
022.jpg,35,25,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely fruit-based. Fruit juices are primarily composed of simple sugars (25g from natural fruit sugars). They contain minimal complex sugars (2g), a small amount of protein (1g), negligible fat (0g), and a small amount of dietary fiber (1g) from pulp residue in the juice."
022.jpg,36,25,0,0,0,1,"This appears to be a bottle of multivitamin juice, likely fruit-based. Fruit juices are primarily composed of simple sugars (estimated at 25g from natural fruit sugars). They contain minimal complex sugars (0g), negligible protein (0g), and virtually no fats (0g). The small amount of dietary fiber (1g) may come from pulp residue in the juice."
022.jpg,37,35,0,0,0,1,"This appears to be a bottle of multivitamin juice, likely a blend of tropical fruits such as passion fruit, mango, and possibly others. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). They contain minimal complex sugars (0g), negligible protein (0g), and no fats (0g). The small amount of dietary fiber (1g) likely comes from pulp residue in the juice."
022.jpg,38,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely a blend of tropical fruits such as passion fruit and possibly mango or orange. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). They contain minimal complex sugars (2g), very little protein (1g), and negligible fat (0g). The small amount of dietary fiber (1g) likely comes from pulp residue in the juice."
022.jpg,39,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely fruit-based. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). They contain minimal complex sugars (2g), a very small amount of protein (1g), negligible fat (0g), and a small amount of dietary fiber (1g) from pulp residue in the juice."
022.jpg,40,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely fruit-based. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). They contain minimal complex sugars (2g), a very small amount of protein (1g), negligible fat (0g), and a small amount of dietary fiber (1g) from pulp residue in the juice."
022.jpg,41,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely fruit-based. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). It contains minimal complex sugars (2g), a small amount of protein (1g), negligible fat (0g), and a small amount of dietary fiber (1g) from pulp residue in the juice."
022.jpg,42,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely a blend of tropical fruits such as passion fruit, orange, and possibly others. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). They contain minimal complex sugars (2g), very little protein (1g), and negligible fat (0g). The small amount of dietary fiber (1g) likely comes from pulp residue in the juice."
